,movieId,original_title,genres,popularity,year,runtime,vote_average,vote_count,cast,keywords,director
8218,71679,Resident Evil: Retribution,"['Action', 'Horror', 'Science Fiction']",0.948759,2012,95,5.6,1618,"['millajovovich', 'siennaguillory', 'michellerodriguez']","['mutant', 'dystopia', 'sequel', 'conspiracy', 'tokyo japan', 'zombie', 'based on video game', 'moscow', 'hand to hand combat', 'virus', 'plague', 'pandemic', 'mega corporation']",paulw.s.anderson
8219,100529,Lola Versus,['Comedy'],4.296441,2012,87,4.8,55,"['gretagerwig', 'joelkinnaman', 'billpullman']",['best friend'],darylwein
8220,68722,The Master,['Drama'],8.074218,2012,137,7,720,"['joaquinphoenix', 'philipseymourhoffman', 'amyadams']","['post traumatic stress  disorder', 'sexual obsession', 'postwar period', 'drifter', 'alcoholic', 'cult leader', 'scientology', 'religious cult', 'charismatic leader', 'right hand man']",paulthomasanderson
8221,49049,Dredd,"['Action', 'Science Fiction']",12.1524,2012,95,6.6,1971,"['karlurban', 'oliviathirlby', 'lenaheadey']","['usa', 'corruption', 'crime fighter', 'judge', 'metropolis', 'law', 'post-apocalyptic', 'dystopia', 'executive case', 'police', 'futuristic', 'based on comic', 'gore', 'survival', 'gunfight', 'gangster', 'extreme violence', 'psychic', 'violence', 'criminal', 'justice', 'drug lord', 'based on graphic novel', 'dystopic future', 'dark humor', 'expert marksman', 'rookie', 'dredd', '2000 ad']",petetravis
8222,4822,Kismet,"['Adventure', 'Fantasy', 'Romance']",0.462062,1955,103,4.6,5,"['howardkeel', 'annblyth', 'doloresgray']","['musical', 'beggar', 'bagdad', 'impostor']",vincenteminnelli
8223,77016,End of Watch,"['Crime', 'Drama', 'Thriller']",7.45279,2012,109,7.2,1186,"['jakegyllenhaal', 'michaelpeña', 'nataliemartinez']","['los angeles', 'bullet proof vest', 'u.s. marine', 'medal of valor', 'police sergeant', 'felon', 'golden gun']",davidayer
8224,84348,V/H/S,"['Thriller', 'Horror']",7.820787,2012,116,5.8,385,"['calvinleereeder', 'lanehughes', 'adamwingard']","['webcam', 'anthology', 'vhs', 'burglary', 'split screen', 'found footage', 'mumblecore', 'ghost child', 'boxer shorts', 'vcr', 'halloween mask', 'mumblegore', 'horror anthology']",joeswanberg
8225,84892,The Perks of Being a Wallflower,"['Drama', 'Romance']",12.775679,2012,102,7.7,3056,"['loganlerman', 'emmawatson', 'ezramiller']","['shyness', 'secret', 'narration', 'kiss', 'freshman', 'coming of age', 'teenage boy', 'high school student', 'first love', 'aunt nephew relationship', 'gay lead character', 'santa hat', 'lgbt teen', 'aunt nephew incest', 'based on young adult novel']",stephenchbosky
8226,103663,Jagten,['Drama'],8.462801,2012,115,7.9,946,"['madsmikkelsen', 'alexandrarapaport', 'thomasbolarsen']","['father son relationship', 'denmark', 'lie', 'pedophilia', 'kindergarten', 'father', 'deer', 'children', 'teacher', 'school', 'pedophile', 'divorce', 'hunting']",thomasvinterberg
8227,103328,Holy Motors,"['Drama', 'Fantasy']",7.34241,2012,115,7,232,"['evamendes', 'kylieminogue', 'michelpiccoli']","['limousine', 'multiple identities', 'wig', 'penis', 'talking car', 'sewer of paris', 'traveling through a sewer', 'multiple roles']",leoscarax
8228,88036,Sparkle,"['Drama', 'Music']",2.24386,2012,116,5.8,36,"['whitneyhouston', 'ceelogreen', 'derekluke']","['soong sisters', 'duringcreditsstinger']",salimakil
8229,82675,Taken 2,"['Action', 'Crime', 'Thriller']",16.376482,2012,91,6.1,2783,"['liamneeson', 'maggiegrace', 'famkejanssen']","['kidnapping', 'turkey', 'police chase', 'bag over head', 'violence', 'fbi agent', 'teenage daughter', 'stealing a car', 'ex-husband ex-wife relationship', 'albanian', 'u.s. embassy', 'killed in an elevator', 'security guard killed']",oliviermegaton
8230,82390,The Paperboy,['Thriller'],5.526878,2012,107,5.4,244,"['zacefron', 'matthewmcconaughey', 'nicolekidman']","['everglades', 'reporter', 'newspaper man', 'pantyhose', 'gay lead character', 'death row inmate', 'gay brother', 'man on a toilet']",leedaniels
8231,223195,The Making of a Legend: Gone with the Wind,['Documentary'],0.794217,1988,124,8,1,['christopherplummer'],"['film making', 'behind the scenes', 'making of']",davidhinton
8232,88273,En kongelig affære,"['Drama', 'History', 'Romance']",8.168448,2012,137,7.2,244,"['madsmikkelsen', 'daviddencik', 'aliciavikander']","['queen', 'royal family', ""coup d'etat"", 'secret love', 'doctor', 'christian vii', 'illegitimate child', 'reference to voltaire', 'danish history']",nikolajarcel
8233,70667,Kon-Tiki,"['Adventure', 'History']",7.83072,2012,118,7,248,"['pålsverrehagen', 'andersbaasmochristiansen', 'tobiassantelmann']","['ocean', 'pacific', 'raft', 'sea voyage']",joachimrønning
8234,90125,Marley,['Documentary'],5.825337,2012,144,7.5,107,"['bobmarley', 'ziggymarley', 'ritamarley']","['musical', 'bob marley', 'reference to bob marley', 'reggae music', 'duringcreditsstinger']",kevinmacdonald
8235,82507,Sinister,"['Horror', 'Thriller', 'Mystery']",12.490637,2012,110,6.8,1611,"['ethanhawke', 'julietrylance', ""vincentd'onofrio""]","['drowning', 'pennsylvania', 'child murderer', 'car set on fire', 'murder', 'bag over head', 'massacre', 'power outage', 'hanged man', 'held captive', 'hanging', 'death', 'attic', 'no opening credits', 'super-8', 'ghost child', 'filmed killing', 'crime novelist']",scottderrickson
8236,76492,Hotel Transylvania,"['Animation', 'Comedy', 'Family', 'Fantasy']",16.231945,2012,91,6.8,2622,"['adamsandler', 'stevebuscemi', 'davidspade']","['witch', 'magic', 'mummy', 'vampire', 'dracula', 'skeleton', 'backpacker', 'frankenstein', 'wolfman', 'zombie', 'invisible man', 'duringcreditsstinger', '\xa0nosferatu', 'protective father', 'fang vamp']",genndytartakovsky
8237,110354,Side by Side,['Documentary'],6.337857,2012,99,7.1,111,"['keanureeves', 'martinscorsese', 'jamescameron']","['cinematographer', 'film history', 'filmmaking', 'digital film']",christopherkenneally
8238,109600,Shakespeare Wallah,"['Drama', 'Romance']",0.04224,1965,120,5,1,"['shashikapoor', 'felicitykendal', 'geoffreykendal']","['india', 'theatrical troupe']",jamesivory
8239,68734,Argo,"['Drama', 'Thriller']",14.238234,2012,120,7.1,3473,"['benaffleck', 'bryancranston', 'alanarkin']","['cia', 'wife husband relationship', 'revolution', 'hiding place', 'press conference', 'biography', 'hanged man', 'american abroad', 'extraction', 'iran hostage crisis', 'intelligence agent', 'langley virginia', '1980s']",benaffleck
8240,86838,Seven Psychopaths,"['Comedy', 'Crime']",9.643538,2012,110,6.7,1224,"['colinfarrell', 'samrockwell', 'woodyharrelson']","['suicide', 'alcohol', 'sex', 'screenwriter', 'underworld', 'fight', 'kidnapping', 'party', 'murder', 'scam', 'los angeles', 'gangster', 'explosion', 'criminal', 'shih tzu', 'struggling']",martinmcdonagh
8241,84306,Liberal Arts,"['Romance', 'Comedy', 'Drama']",7.113542,2012,97,6.1,179,"['joshradnor', 'elizabetholsen', 'richardjenkins']","['age difference', 'literature', 'book', 'letter', 'college', 'campus', 'older man younger woman relationship', 'reading', 'unhappiness', 'college student']",joshradnor
8242,84284,The House I Live In,['Documentary'],1.339277,2012,110,7.5,35,['eugenejarecki'],['government regulation'],eugenejarecki
8243,84351,West of Memphis,['Documentary'],2.80109,2012,150,7.6,55,"['jasonbaldwin', 'julieanndoan', 'damienwayneechols']","['arkansas', 'murder', 'trial', 'woman director', 'miscarriage of justice']",amyberg
8244,75736,Catch.44,"['Drama', 'Action', 'Thriller']",5.799422,2011,93,4.8,107,"['brucewillis', 'malinåkerman', 'nikkireed']",['duringcreditsstinger'],aaronharvey
8245,32904,Tony,"['Horror', 'Drama', 'Thriller']",3.23304,2010,76,6.2,26,"['peterferdinando', 'rickygrover', 'neilmaskell']","['prostitute', 'isolation', 'frustration', 'pub', 'police', 'murder', 'loneliness', 'violence', 'strangulation', 'gay man', 'madness', 'recluse', 'inarticulate', 'sexual inadequacy', 'bullied', 'ineptitude', 'council estate', 'british man', 'watching a video', 'unemployment benefits', 'victimization', 'vhs video', 'unemployed']",gerardjohnson
8246,84286,How to Survive a Plague,['Documentary'],1.204651,2012,120,7.5,17,['larrykramer'],"['hiv', 'activist']",davidfrance
8247,116167,56 Up,['Documentary'],0.513828,2012,144,7.5,12,[],[],michaelapted
8248,94348,Alex Cross,"['Action', 'Thriller', 'Crime', 'Mystery']",8.279285,2012,101,5.1,303,"['tylerperry', 'rachelnichols', 'jeanreno']",['ex military'],robcohen
8249,84172,The Ambassador,['Documentary'],0.684441,2011,93,6.8,15,['madsbrügger'],"['tragic', 'blood diamond', 'danish', 'genre bending', 'bizarre comedy']",madsbrügger
8250,83542,Cloud Atlas,"['Drama', 'Science Fiction']",13.494246,2012,172,6.6,3031,"['tomhanks', 'halleberry', 'jimbroadbent']","['clone', 'future', 'dystopia', 'ensemble cast', 'duringcreditsstinger', 'century', 'woman director', '1930s']",tomtykwer
8251,72867,Hellboy: The Seeds of Creation,[],0.297573,2004,143,8.5,2,['guillermodeltoro'],[],javiersoto
8252,164753,Pumping Iron II: The Women,['Documentary'],0.138214,1985,107,8,1,[],"['bodybuilding', 'gym', 'weight lifting']",
8253,128158,"Syngué sabour, pierre de patience","['Drama', 'War']",4.713745,2012,98,6.2,33,"['golshiftehfarahani', 'hamiddjavadan', 'hassinaburgan']",[],atiqrahimi
8254,87826,Here Comes the Boom,['Comedy'],13.409588,2012,105,6,598,"['salmahayek', 'kevinjames', 'henrywinkler']","['high school teacher', 'prize money', 'physics teacher', 'fighting movie', 'budget cutting']",frankcoraci
8255,126797,Mental,"['Comedy', 'Drama']",2.643849,2012,116,5.8,34,"['lievschreiber', 'tonicollette', 'carolinegoodall']",[],p.j.hogan
8256,64689,Killing Them Softly,"['Crime', 'Thriller']",6.777326,2012,97,5.8,751,"['bradpitt', 'scootmcnairy', 'benmendelsohn']","['poker', 'gambling', 'robbery', 'based on novel', 'hitman', 'economy', 'murder', 'blood', 'hit', 'mobster', 'gangster', 'criminal']",andrewdominik
8257,84287,The Imposter,"['Documentary', 'Drama']",8.970709,2012,95,7.4,273,"['frédéricbourdin', ""adamo'brian"", 'annaruben']","['biography', 'fake identity']",bartlayton
8258,113947,The Sessions,"['Drama', 'Romance', 'Comedy']",5.760319,2012,98,6.6,183,"['johnhawkes', 'helenhunt', 'williamh.macy']","['cat', 'virgin', 'narration', 'wheelchair', 'graduation', 'sexual arousal', 'judaism', 'power outage', 'intimate', 'catholic church', 'sexual awakening', 'male virgin', 'woman crying', 'sponge bath', 'catholic priest', 'jealous husband', 'iron lung', 'sex surrogate', 'polio', 'crying woman', 'polio victim', 'jewish man', 'true life character', 'gurney', 'sexual pleasure', 'pity sex', 'jewish convert', 'handicap sex', 'sexual exploration', 'naked woman', 'thrift store']",benlewin
8259,128248,What Richard Did,['Drama'],3.507571,2012,87,5.5,27,"['jackreynor', 'roisinmurphy', 'samkeeley']",[],lennyabrahamson
8260,82690,Wreck-It Ralph,"['Family', 'Animation', 'Comedy', 'Adventure']",13.697597,2012,108,7.1,4656,"['johnc.reilly', 'sarahsilverman', 'jackmcbrayer']","['support group', 'product placement', 'bullying', 'racing', 'arcade', 'medal', 'self esteem', 'curiosity', 'precocious child', 'aftercreditsstinger', 'duringcreditsstinger', 'first person shooter', 'glitch', 'carefree', 'video gamer', 'q*bert', 'interrupted wedding', 'social reject']",richmoore
8261,82693,Silver Linings Playbook,"['Drama', 'Comedy', 'Romance']",14.488111,2012,122,7,4840,"['bradleycooper', 'jenniferlawrence', 'robertdeniro']","['dancing', 'philadelphia', 'running', 'based on novel', 'depression', 'letter', 'friendship', 'neighbor', 'mental illness', 'ex-wife', 'institutionalization', 'bipolar', 'philadelphia eagles']",davido.russell
8262,87502,Flight,['Drama'],10.973822,2012,138,6.5,2449,"['denzelwashington', 'doncheadle', 'brucegreenwood']","['confession', 'airplane', 'f word', 'hangover', 'airplane crash', 'syringe', 'denial', 'porn actress', 'jesus freak', 'baseball stadium', 'perjury', 'national transportation safety board', 'flying upside down', 'narcissist', 'relapse', 'substance abuse']",robertzemeckis
8263,96724,Anna Karenina,"['Drama', 'Romance']",8.543311,2012,130,6.5,660,"['keiraknightley', 'judelaw', 'aarontaylor-johnson']","['based on novel', 'st. petersburg russia', 'high society', 'imperial russia', 'tragic death', '19th century']",joewright
8264,87827,Life of Pi,"['Adventure', 'Drama', 'Action']",14.045042,2012,127,7.2,5912,"['surajsharma', 'irrfankhan', 'ayushtandon']","['ocean', 'shipwreck', 'hindu', 'tiger', 'faith', 'zookeeper', 'teenage boy', 'cargo ship', 'lifeboat', 'injured animal']",anglee
8265,84194,Excision,['Horror'],12.493245,2012,81,5.9,148,"['annalynnemccord', 'tracilords', 'arielwinter']","['surgeon', 'teenager', 'domineering mother', 'awkwardness', 'social outcast', 'lung transplant\xa0']",richardbatesjr.
8266,102640,Union Square,['Drama'],0.375897,2011,80,5.5,4,"['mirasorvino', 'michaelrispoli', 'tammyblanchard']","['aftercreditsstinger', 'woman director']",nancysavoca
8267,138122,Student of the Year,"['Comedy', 'Drama', 'Music']",3.550969,2012,145,6.2,49,"['sidharthmalhotra', 'varundhawan', 'aliabhatt']","['bollywood', 'musical acts']",karanjohar
8268,86837,Amour,"['Drama', 'Romance']",7.663947,2012,127,7.5,413,"['emmanuelleriva', 'jean-louistrintignant', 'isabellehuppert']","['nurse', 'music teacher', 'aging', 'daughter', 'music', 'love', 'retired', 'illness', 'pigeon', 'stroke', 'octogenarian', 'old couple']",michaelhaneke
8269,65851,Jackass 3.5,"['Comedy', 'Documentary', 'Action']",10.485937,2011,85,6,164,"['johnnyknoxville', 'ryandunn', 'daveengland']","['male nudity', 'snake', 'buffalo', 'costume', 'electric shock', 'bungee-jump', 'stunts', 'stuntman', 'stupidity', 'trumpet', 'sequel', 'slow motion scene', 'old man']",jefftremaine
8270,80215,Indie Game: The Movie,['Documentary'],7.843916,2012,96,7.4,208,"['jonathanblow', 'philfish', 'edmundmcmillen']","['games', 'woman director', 'programmers', 'coding']",lisannepajot
8271,123025,"Batman: The Dark Knight Returns, Part 1","['Action', 'Animation']",12.107182,2012,76,7.7,410,"['peterweller', 'arielwinter', 'davidselby']","['dc comics', 'future', 'based on graphic novel', 'dystopic future', 'super powers']",jayoliva
8272,121793,Le capital,['Drama'],4.194984,2012,114,5.4,53,"['gadelmaleh', 'natacharégnier', 'gabrielbyrne']",[],costa-gavras
8273,72976,Lincoln,"['History', 'Drama']",10.680331,2012,149,6.7,1456,"['danielday-lewis', 'sallyfield', 'davidstrathairn']","['usa president', 'speech', 'battlefield', 'family conflict', 'mourning', 'american civil war', 'cultural conflict', 'based on true events', 'battle of gettysburg', 'secession', 'presidential cabinet', 'gettysburg address', 'conflagration', 'ethical dilemma', 'emancipation', 'abraham lincoln']",stevenspielberg
8274,135708,Nature Calls,['Comedy'],1.442686,2012,79,3.9,12,"['pattonoswalt', 'johnnyknoxville', 'robriggle']","['brother brother relationship', 'camping', 'child kidnapping']",toddrohal
8275,73935,Vamps,"['Comedy', 'Romance', 'Horror']",6.290812,2012,93,4.9,93,"['aliciasilverstone', 'krystenritter', 'sigourneyweaver']","['vampire', 'love', 'woman director']",amyheckerling
8276,58547,10 Years,"['Comedy', 'Drama']",8.881954,2011,100,5.7,161,"['katemara', 'channingtatum', 'rosariodawson']","['reunion', 'high school reunion']",jamielinden
8277,81188,Rise of the Guardians,"['Fantasy', 'Animation', 'Family']",10.943775,2012,97,7.1,1981,"['chrispine', 'alecbaldwin', 'judelaw']","['dream', 'santa claus', 'nightmare', 'easter bunny', 'tooth fairy', 'jack frost', 'sandman', 'duringcreditsstinger']",peterramsey
8278,101519,A Fantastic Fear of Everything,"['Comedy', 'Thriller']",5.507377,2012,100,5.7,102,"['simonpegg', 'paulfreeman', 'clarehiggins']",['paranoia'],crispianmills
8279,97614,Deadfall,"['Crime', 'Drama', 'Thriller']",8.435294,2012,95,5.6,228,"['ericbana', 'oliviawilde', 'charliehunnam']","['partner', 'murder', 'on the run', 'fugitive', 'crime', 'family', 'homecoming', 'crime gone awry', 'dishonesty', 'siblings relations', 'chases and races', 'criminal heroes', 'cons and scams', 'murderous pair']",stefanruzowitzky
8280,119431,Halo 4: Forward Unto Dawn,['Science Fiction'],7.429822,2012,92,6.4,240,"['tomgreen', 'annapopplewell', 'iainbelcher']","['video game', 'duringcreditsstinger']",stewarthendler
8281,38716,Rebecca of Sunnybrook Farm,"['Drama', 'Family', 'Music']",0.493065,1938,80,6.6,6,"['shirleytemple', 'randolphscott', 'jackhaley']","['show business', 'uncle']",allandwan
8282,31621,Baby Take a Bow,"['Drama', 'Family']",1.700876,1934,76,5.2,7,"['shirleytemple', 'jamesdunn', 'clairetrevor']","['criminal', 'ex-con', 'bowing']",harrylachman
8283,4311,Compartiment tueurs,['Crime'],0.881091,1965,95,6.9,8,"['jacquesperrin', 'catherineallégret', 'yvesmontand']","['investigation', 'strangle', 'murder', 'train', 'killer', 'witness to murder']",costa-gavras
8284,140420,Paperman,"['Animation', 'Family', 'Romance']",7.198633,2012,7,8,734,"['johnkahrs', 'kariwahlgren', 'jeffturley']","['train station', 'skyscraper', 'black and white', 'paper airplane', 'office romance', 'animated short', 'very little dialogue', 'short']",johnkahrs
8285,152795,The Congress,"['Drama', 'Science Fiction', 'Animation']",8.534039,2013,122,6.4,165,"['robinwright', 'harveykeitel', 'jonhamm']",['animation'],arifolman
8286,152795,The Congress,"['Drama', 'Science Fiction', 'Animation']",8.534039,2013,122,6.4,165,"['robinwright', 'harveykeitel', 'jonhamm']",['animation'],arifolman
8287,152795,The Congress,"['Drama', 'Science Fiction', 'Animation']",8.534039,2013,122,6.4,165,"['robinwright', 'harveykeitel', 'jonhamm']",['animation'],arifolman
8288,152795,The Congress,"['Drama', 'Science Fiction', 'Animation']",8.534039,2013,122,6.4,165,"['robinwright', 'harveykeitel', 'jonhamm']",['animation'],arifolman
8289,152795,The Congress,"['Drama', 'Science Fiction', 'Animation']",8.534039,2013,122,6.4,165,"['robinwright', 'harveykeitel', 'jonhamm']",['animation'],arifolman
8290,152795,The Congress,"['Drama', 'Science Fiction', 'Animation']",8.534039,2013,122,6.4,165,"['robinwright', 'harveykeitel', 'jonhamm']",['animation'],arifolman
8291,152795,The Congress,"['Drama', 'Science Fiction', 'Animation']",8.534039,2013,122,6.4,165,"['robinwright', 'harveykeitel', 'jonhamm']",['animation'],arifolman
8292,152795,The Congress,"['Drama', 'Science Fiction', 'Animation']",8.534039,2013,122,6.4,165,"['robinwright', 'harveykeitel', 'jonhamm']",['animation'],arifolman
8293,112336,Hitchcock,['Drama'],10.841495,2012,98,6.3,527,"['anthonyhopkins', 'helenmirren', 'scarlettjohansson']","['wife husband relationship', 'film director', 'biography', 'movie set', 'movie actress', 'movie actor']",sachagervasi
8294,96821,Cesare deve morire,"['Drama', 'Documentary']",9.737921,2012,76,6.6,29,"['cosimorega', 'salvatorestriano', 'giovanniarcuri']",[],paolotaviani
8295,83389,コクリコ坂から,"['Animation', 'Drama']",8.791024,2011,91,7.6,332,"['junichiokada', 'keikotakeshita', 'yurikoishida']","['world war ii', 'anime']",goromiyazaki
8296,71883,レドライン,"['Fantasy', 'Drama', 'Action', 'Thriller', 'Animation']",4.189873,2009,102,7.3,50,"['takuyakimura', 'yuaoi', 'tadanobuasano']","['fight', 'mafia', 'tournament', 'crying', 'creature', 'daredevil', 'race']",takeshikoike
8297,43157,Just Around the Corner,"['Comedy', 'Music']",0.400777,1938,70,7.7,3,"['shirleytemple', 'joandavis', 'amandaduff']",['musical'],irvingcummings
8298,55615,バーンナップ,['Animation'],0.067036,1991,50,5,2,"['kumikonishihara', 'yumikoshibata', 'hirokazuhiramatsu']",[],yasunoriide
8299,142051,Jazz,['Documentary'],1.507756,2001,1140,5.7,3,['keithdavid'],[],kenburns
8300,38769,Little Miss Broadway,"['Drama', 'Family', 'Music']",0.58126,1938,72,9,2,"['shirleytemple', 'georgemurphy', 'jimmydurante']",['musical'],irvingcummings
8301,49051,The Hobbit: An Unexpected Journey,"['Adventure', 'Fantasy', 'Action']",23.253089,2012,169,7,8427,"['ianmckellen', 'martinfreeman', 'richardarmitage']","['riddle', 'elves', 'dwarves', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'mountain', 'wizard', 'journey', 'ring', 'goblin', 'courage', 'giant', 'tunnel', 'underground lake', 'buried treasure', 'climbing a tree', 'invisibility', 'ancient', 'gnomes']",peterjackson
8302,10852,倚天屠龍記之魔教教主,"['Fantasy', 'Action', 'History', 'Science Fiction']",13.263327,1993,99,6.8,14,"['jetli', 'sammohung', 'francisng']","['martial arts', 'power takeover', 'battle for power', 'hostility', 'revenge', 'family feud']",wongjing
8303,87504,Hyde Park on Hudson,"['Comedy', 'Drama', 'History']",3.724207,2012,94,5.3,77,"['billmurray', 'oliviawilliams', 'lauralinney']","['queen', 'franklin delano roosevelt', 'park', 'hyde park', 'queen of england', 'king of england', '1930s']",rogermichell
8304,40722,How to Make Love to a Woman,"['Comedy', 'Romance']",2.291534,2010,91,4.9,18,"['joshmeyers', 'krystenritter', 'jennajameson']",[],scottculver
8305,80717,Violeta se fue a los cielos,['Drama'],0.149482,2011,110,6.7,10,"['franciscagavilán', 'gabrielaaguilera', 'stephaniabarbagelata']",[],andréswood
8306,117629,הסיפור של יוסי,"['Drama', 'Romance']",1.162001,2012,84,6.8,22,"['ohadknoller', 'liorashkenazi', 'orlysilbersatzbanai']",['gay'],eytanfox
8307,97630,Zero Dark Thirty,"['Thriller', 'Drama', 'History']",9.649303,2012,157,6.7,1723,"['jessicachastain', 'jasonclarke', 'markstrong']","['assassination', 'cia', 'hotel', 'terrorist', 'prisoner', 'car dealer', 'mossad', 'van', 'iraq', 'pakistan', 'osama bin laden', 'man hunt', 'navy seal', 'f word', 'female protagonist', 'gunfight', 'raid', 'violence', 'text message', 'monkey', 'dog', 'special forces', 'tied up', 'military', 'area 51', 'terrorist group', 'torturing', 'woman director', 'al qaeda', 'prison camp', 'water torture', 'suicide bombing', '21st century', 'ex special forces', 'post 9/11', 'helicopter crash', 'islamabad']",kathrynbigelow
8308,97989,O Som ao Redor,"['Thriller', 'Drama']",2.011049,2012,131,6.4,47,"['maevejinkings', 'irandhirsantos', 'gustavojahn']","['brazilian', 'neighbor', 'smoking marijuana', 'class differences', 'masturbation', 'racial tension', 'washing machine', 'real estate']",klebermendonçafilho
8309,139567,Fire with Fire,"['Action', 'Crime', 'Drama', 'Thriller']",10.999209,2012,97,5.6,223,"['brucewillis', 'joshduhamel', 'rosariodawson']","['firemen', 'witness protection', 'murder', 'u.s. marshal']",davidbarrett
8310,82654,Warm Bodies,"['Horror', 'Comedy', 'Romance']",10.430238,2013,97,6.4,2698,"['nicholashoult', 'teresapalmer', 'analeightipton']","['post-apocalyptic', 'dystopia', 'zombie', 'zombie apocalypse', 'interspecies romance', 'based on young adult novel']",jonathanlevine
8311,83186,Wrong,"['Comedy', 'Mystery']",11.349635,2012,94,6,105,"['jackplotnick', 'ericjudor', 'alexisdziena']","['kidnapping', 'surreal', 'dog', 'arthaus']",quentindupieux
8312,43895,Our Little Girl,"['Comedy', 'Drama', 'Family']",0.273561,1935,65,4,2,"['shirleytemple', 'joelmccrea', 'rosemaryames']",[],johns.robertson
8313,43268,Poor Little Rich Girl,"['Adventure', 'Family', 'Music']",0.723765,1936,79,7,3,"['shirleytemple', 'jackhaley', 'gloriastuart']","['musical', 'business man', 'doll', 'soap opera']",irvingcummings
8314,82687,The Guilt Trip,['Comedy'],7.479014,2012,95,5.4,287,"['sethrogen', 'barbrastreisand', 'yvonnestrahovski']","['inventor', 'road trip', 'guilt', 'mother son relationship', 'woman director']",annefletcher
8315,75780,Jack Reacher,"['Crime', 'Drama', 'Thriller']",12.789812,2012,130,6.3,3046,"['tomcruise', 'rosamundpike', 'richardjenkins']","['based on novel', 'sniper', 'investigation', 'police', 'quarry']",christophermcquarrie
8316,68718,Django Unchained,"['Drama', 'Western']",19.785025,2012,165,7.8,10297,"['jamiefoxx', 'christophwaltz', 'leonardodicaprio']","['bounty hunter', 'hero', 'plantation', 'society', 'friendship', 'friends', 'revenge', 'rivalry', 'rescue', 'shootout', 'racism', 'danger', 'dentist', 'django', 'dual role', 'aftercreditsstinger', 'odd couple', 'black slave', 'deadly', 'chases and races', '19th century']",quentintarantino
8317,89492,This Is 40,['Comedy'],11.418802,2012,134,5.6,909,"['paulrudd', 'lesliemann', 'jasonsegel']","['wife husband relationship', 'children', 'family relationships', 'duringcreditsstinger']",juddapatow
8318,80278,Lo imposible,"['Thriller', 'Drama']",10.027434,2012,113,7,2071,"['naomiwatts', 'ewanmcgregor', 'tomholland']","['thailand', 'tsunami', 'family vacation', 'tidal wave', 'catastrophe', 'swept away', 'separation from family', 'boxing day', '21st century']",juanantoniobayona
8319,82695,Les Misérables,"['Drama', 'Music', 'Romance']",13.52408,2012,157,7.2,1925,"['hughjackman', 'russellcrowe', 'annehathaway']","['france', 'robbery', 'brothel', 'mayor', 'star', 'musical', 'arrest', 'army', 'rebellion', 'wedding', 'falling in love', 'corpse', 'parole', 'convict', 'girl disguised as boy']",tomhooper
8320,121826,Quartet,"['Drama', 'Comedy', 'Romance']",6.93228,2012,98,6.4,141,"['maggiesmith', 'tomcourtenay', 'billyconnolly']","['musician', 'concert', 'retired']",dustinhoffman
8321,46159,Stand Up and Cheer!,"['Comedy', 'Music', 'Family']",0.29391,1934,69,4,3,"['shirleytemple', 'warnerbaxter', 'jamesdunn']",[],hamiltonmacfadden
8322,27597,Stowaway,"['Music', 'Adventure', 'Family']",0.922047,1936,87,6.6,9,"['shirleytemple', 'robertyoung', 'alicefaye']","['stowaway', 'ship', 'musical']",williama.seiter
8323,38727,Susannah of the Mounties,"['Family', 'Western']",0.978316,1939,78,5.6,4,"['shirleytemple', 'randolphscott', 'margaretlockwood']",[],williama.seiter
8324,97051,Would You Rather,"['Thriller', 'Horror']",8.332313,2012,93,5.8,289,"['brittanysnow', 'jeffreycombs', 'jonnycoyne']","['suicide', 'sadistic', 'drowning', 'countdown', 'brother', 'party', 'murder', 'cancer', 'blood', 'contest', 'dinner', 'doctor', 'torture', 'electrocution', 'pistol', 'game', 'aristocrat', 'mutilation', 'invitation']",davidguylevy
8325,118683,Maximum Conviction,"['Action', 'Adventure', 'Thriller']",3.375841,2012,97,4.8,40,"['stevenseagal', 'steveaustin', 'michaelparé']",[],keoniwaxman
8326,88042,Parental Guidance,['Comedy'],11.746053,2012,104,5.8,212,"['billycrystal', 'bettemidler', 'marisatomei']",[],andyfickman
8327,75761,John Dies at the End,"['Horror', 'Comedy']",9.143819,2012,99,6.3,257,"['chasewilliamson', 'robmayes', 'paulgiamatti']","['based on novel', 'monster', 'invasion', 'portal', 'psychic', 'drug', 'cult film', 'alternate reality', 'out of body experience', 'multiple dimensions']",doncoscarelli
8328,124067,The Central Park Five,['Documentary'],2.24163,2012,119,6.8,33,"['antronmccray', 'kevinrichardson', 'yusefsalaam']","['prison', 'police', 'rapist', 'wrongful arrest', 'serial rapist']",sarahburns
8329,134597,The Collection,"['Horror', 'Thriller']",8.031713,2012,94,5.9,294,"['joshstewart', 'christophermcdonald', 'emmafitzpatrick']","['mercenary', 'party', 'sequel', 'gore', 'escape', 'serial killer', 'masked killer', 'trap']",marcusdunstan
8330,133694,Promised Land,['Drama'],7.06378,2012,106,6,246,"['mattdamon', 'johnkrasinski', 'francesmcdormand']","['small town', 'campaign', 'salesman', 'farmland', 'natural gas', 'fracking']",gusvansant
8331,71208,Judas Kiss,"['Drama', 'Science Fiction']",1.169235,2011,94,5.7,21,"['dennisbateman', 'seanpaullockhart', 'richardharmon']","['film maker', 'one-night stand', 'kiss', 'lgbt']",j.t.tepnapa
